type,glon,glat,degx,degy,imgx,imgy,rx,ry,angle,qglon,gqlat,qdegx,qdegy,potential_duplicate,pixel_scale,zooniverse_id,img_url,cat_id
bowshock,-77.9613868,-1.007164583,0.020885417,0.028541667,423.3388875,136.5833333,33.41666667,45.66666667,0,0.004603059,0.002700484,,0.007293155,FALSE,0.000625,AMW0000u2p,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4409800.jpg,MWP2G282039-001007BW
bowshock,-93.14807118,-0.736642708,0.019947917,0.015208333,151.7938894,53.50833241,31.91666667,24.33333333,0,0.003653468,0.002441659,,0.004766692,FALSE,0.000625,AMW0000taf,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4469400.jpg,MWP2G266852-000737BW
bowshock,34.44791042,0.06814375,0.01696875,0.01575,394.0777766,219.5,90.5,84,0,0.000810816,0.001258761,,0.00201508,FALSE,0.0001875,AMW0001shz,http://www.milkywayproject.org/subjects/standard/530637edd27ff4048d004ddb.jpg,MWP2G034448+000068BW
bowshock,-9.137945833,-0.02789375,0.026770833,0.019791667,305.8333333,369.75,42.83333333,31.66666667,0,0.003685646,0.003281498,,0.0046715,FALSE,0.000625,AMW0002t3o,http://www.milkywayproject.org/subjects/standard/53063aecd27ff4048d01c079.jpg,MWP2G350862-000028BW
bowshock,-77.1216375,-1.036791666,0.0169375,0.016208333,231.6666667,245.8222203,90.33333333,86.44444444,0,0.001249155,0.001242851,,0.002248752,FALSE,0.0001875,AMW0000obo,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4237b00.jpg,MWP2G282878-001037BW
bowshock,-73.87178726,-0.055188942,0.010305288,0.013427885,499.1320507,210.6076918,54.96153846,71.61538462,0,0.001898223,0.001392836,,0.003326728,FALSE,0.0001875,AMW0000pbr,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4368000.jpg,MWP2G286128-000055BW
bowshock,-73.8729625,-0.050947322,0.011616962,0.022028571,505.4000122,187.9857168,61.95712891,117.4857117,0,0.000880186,0.001529594,,0.00156434,FALSE,0.0001875,AMW0000pbr,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4368000.jpg,MWP2G286127-000051BW
bowshock,-72.56595677,-0.574159375,0.008640625,0.010125,734.7027763,178.4499985,46.08333333,54,0,0.000931395,0.001625864,,0.001913385,FALSE,0.0001875,AMW0000pqi,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4498200.jpg,MWP2G287434-000574BW
bowshock,-76.14944306,-1.029345833,0.075520833,0.078854167,476.9944445,260.9166667,60.41666667,63.08333333,0,0.008645959,0.006408837,,0.011042649,FALSE,0.00125,AMW0000v66,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4cd9d00.jpg,MWP2G283851-001029BW
bowshock,-73.87275716,-0.053739063,0.011470588,0.018154412,104.3048796,2.875,61.17647059,96.82352941,0,0.001136175,0.002382059,,0.002123893,FALSE,0.0001875,AMW0000pay,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4198000.jpg,MWP2G286127-000054BW
