type,glon,glat,degx,degy,imgx,imgy,rx,ry,angle,qglon,gqlat,qdegx,qdegy,potential_duplicate,pixel_scale,zooniverse_id,img_url,cat_id
ego,-70.86776250000003,-0.29373125,0.0029911929130386544,0.0029911929130386544,77.66666666666667,82.83333333333333,15.953028869539489,15.953028869539489,41.53862693687339,0.0007723240090790912,0.0005707725028415437,,0.0013955977029161358,true,0.0001875,AMW0000q7d,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4a88400.jpg,MWP2G289132-000294E
ego,-70.94103660933973,-0.362869709444046,0.0030614417805033944,0.0030614417805033944,468.46191647847496,51.571783701578774,16.327689496018102,16.327689496018102,44.756019849653995,0.0006181987226458463,0.0004654831531266429,,0.0011815515568611116,false,0.0001875,AMW0000q7e,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4a98400.jpg,MWP2G289059-000363E
ego,-70.96333775450842,-0.032842857142857146,0.010720882483118145,0.010720882483118145,656.2204072134836,127.42857142857143,17.153411972989034,17.153411972989034,39.690026595284706,0.003080033626903632,0.002609369363591125,,0.004870211348634222,false,0.000625,AMW0000ufu,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4199a00.jpg,MWP2G289037-000033E
ego,-70.60641785452708,-1.1396999982561384,0.011645770279262897,0.011645770279262897,255.38856724330358,148.63999720982142,18.633232446820635,18.633232446820635,57.642011174663196,0.0014271166691360504,0.0005683415598083377,,0.002449063001126807,false,0.000625,AMW0000ug8,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4279a00.jpg,MWP2G289394-001140E
ego,-70.51379083271024,0.09922076428731282,0.0026361215455373297,0.0026361215455373297,189.8177744547526,187.0892571343316,14.059314909532425,14.059314909532425,49.01139746570575,0.0007828926203376588,0.001266035738039951,,0.0009683970340967661,false,0.0001875,AMW0000qb4,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f42f8500.jpg,MWP2G289486+000099E
ego,-70.53914921875003,0.15576875,0.00383349170108595,0.00383349170108595,725.0625,85.5,20.4452890724584,20.4452890724584,41.8398367641776,0.0006258922202972101,0.0006001621572169952,,0.0012911294071272404,false,0.0001875,AMW0000qbx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f44c8500.jpg,MWP2G289461+000156E
ego,-70.3293709375858,-1.1445679752129596,0.0032204824940767728,0.0032204824940767728,406.2450004577637,220.6292011357844,17.17590663507612,17.17590663507612,50.51601783408745,0.0005563066206843291,0.0002782720992410507,,0.0015541647049182785,false,0.0001875,AMW0000qe5,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f49c8500.jpg,MWP2G289671-001145E
ego,-70.26614453132152,-1.1180934062421322,0.0021376057199315214,0.0021376057199315214,69.03750038146973,79.43149995803833,11.400563839634781,11.400563839634781,49.977215491710666,0.0002000631737943496,0.000441884237384851,,0.0010343309976522416,false,0.0001875,AMW0000qe5,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f49c8500.jpg,MWP2G289734-001118E
ego,-70.14767265625,-0.864840625,0.004356208105189057,0.004356208105189057,237.1875,328.75,23.233109894341638,23.233109894341638,45.47493742510321,0.0013878257339655952,0.0010582158244076612,,0.0008527226399079684,false,0.0001875,AMW0000qfo,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4d38500.jpg,MWP2G289852-000865E
ego,-70.21766875000003,-0.8371910714285714,0.005391282579725918,0.005391282579725918,610.5,181.28571428571428,28.753507091871562,28.753507091871562,48.8234092972001,0.0007238753592396178,0.0009089399732655618,,0.0018524437134412014,false,0.0001875,AMW0000qfo,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4d38500.jpg,MWP2G289782-000837E
ego,-70.20932342271806,-1.5222113570392133,0.006215398483174539,0.006215398483174539,565.9915878295899,234.7272375424703,33.14879191026421,33.14879191026421,50.57771533585716,0.0008434750734259587,0.0007995553928968806,,0.0015561724835605616,false,0.0001875,AMW0000qfx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4dc8500.jpg,MWP2G289791-001522E
ego,-70.21779375007338,-1.5245125000000002,0.00203991177056191,0.00203991177056191,611.1666670579177,247.0,10.879529442996853,10.879529442996853,40.350873014594264,0.0004656145133047294,0.0008226529022612808,,0.0011725197080148463,false,0.0001875,AMW0000qfx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4dc8500.jpg,MWP2G289782-001525E
ego,-70.1101032737414,-1.504708928567171,0.0018486780960886642,0.0018486780960886642,36.817459954155815,141.38095235824585,9.859616512472876,9.859616512472876,43.20228081190802,0.0004230955959619883,0.0002496708811304357,,0.0007080814680686396,false,0.0001875,AMW0000qfx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4dc8500.jpg,MWP2G289890-001505E
ego,-70.1740242695115,-1.51826412337314,0.0017981014301327743,0.0017981014301327743,377.72943739457565,213.6753246567466,9.589874294041463,9.589874294041463,41.50178846814659,0.0010340875325315162,0.0011993372426530463,,0.0008681420515387558,false,0.0001875,AMW0000qfx,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4dc8500.jpg,MWP2G289826-001518E
ego,-70.0397478740839,-0.818729735482656,0.0032589744910623973,0.0032589744910623973,61.58866178072416,282.8252559074989,17.38119728566612,17.38119728566612,47.9894699117998,0.0006359316941980064,0.0006477687150095073,,0.001531282510072068,true,0.0001875,AMW0000qgg,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4ef8500.jpg,MWP2G289960-000819E
ego,-70.08827812499999,-0.80279375,0.002337429781781471,0.002337429781781471,320.4166666666667,197.83333333333334,12.466292169501179,12.466292169501179,61.48043102940429,0.000772324009079091,0.0006029711591361564,,0.0006840505597463021,false,0.0001875,AMW0000qgg,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4ef8500.jpg,MWP2G289912-000803E
ego,-70.12362598152163,-0.7741910714285715,0.0018768470421036733,0.0018768470421036733,508.9385681152344,45.285714285714285,10.00985089121959,10.00985089121959,32.723801352992474,0.00048065245834624185,0.00039451143304647824,,0.0009822576671393356,false,0.0001875,AMW0000qgg,http://www.milkywayproject.org/subjects/standard/529e522e4d696359f4ef8500.jpg,MWP2G289876-000774E
